,bounding_box,date,inferred,keywords,lang,lat,lng
4533,"['44.89015', '45.05125', '-93.329163', '-93.1938584']",2017-05-10 14:10:22,True,friday glam boylesque hosted martina marraccino,en,44.9706705,-93.268217735811
4534,"['22.2821306', '22.2827687', '114.1575605', '114.1581678']",2017-06-10 13:31:42,True,ya bed boylesque emoji,en,22.2823025,114.157860633904
4535,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2015-09-06 12:33:48,True,new letters bloomsbury square briefs boylesque london wonderground,en,51.5073219,-0.1276474
4536,,2017-07-08 05:10:29,True,boylesque dance preview ccheggit magdalena cannot even get lessons per lesson ask,en,,
4537,,2015-10-27 15:44:18,False,new event biore bang broadway beauties boylesque ave arts seattle wa,en,47.615469,-122.31685
4538,"['32.5347839', '33.114249', '-117.3098053', '-116.9057226']",2017-10-20 07:19:23,True,new invinc rubber making boylesque appearance,en,32.7174209,-117.1627714
4539,,2018-02-15 11:51:04,True,oh god boylesque bitch put makeup heels random stranger tell boy fucking anything,en,,
4540,"['-37.85067', '-37.77545', '144.89709', '144.9913426']",2017-11-01 09:56:51,True,reasons sex tonight busy looking boylesque videos,en,-37.8142176,144.9631608
4541,"['40.6839411', '40.8804489', '-74.0472219', '-73.9061585']",2017-01-26 18:24:27,True,elastic burlesque playsuit cage panties halter boylesque harness,en,40.7896239,-73.9598939
4542,"['32.5347839', '33.114249', '-117.3098053', '-116.9057226']",2017-04-21 05:06:17,True,boylesque done bars,en,32.7174209,-117.1627714
4543,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2016-02-18 16:09:45,True,check interview male boylesque star jett adore blog,en,40.7127281,-74.0060152
4544,"['33.7036216', '34.337306', '-118.6681776', '-118.1552947']",2017-02-16 05:22:04,True,thought guy kept shouting ticks ass auditioned boylesque back hence use tweezer act,en,34.0536909,-118.2427666
4545,"['47.2701114', '55.099161', '5.8663153', '15.0419319']",2016-10-08 10:59:38,True,veranstaltung big boylesque burlesque n rnberg,de,51.0834196,10.4234469
4546,"['34.1426544', '34.221654', '-118.3701672', '-118.280109']",2015-08-02 21:06:41,True,learned boylesque thing sunday going,en,34.1816482,-118.3258554
4547,"['1.3055258', '1.3061508', '103.8288349', '103.8297508']",2016-04-27 04:54:31,True,today awards sending support especially boylesque members,en,1.3058383,103.829323511522
4548,"['47.4810022', '47.7341357', '-122.459696', '-122.224433']",2015-08-23 05:43:06,True,pretty boy rock rambo reza winning best boylesque runner,en,47.6038321,-122.3300624
4549,"['44.421033', '44.556094', '11.2296206', '11.4336295']",2015-04-01 09:02:08,True,non un pesce aprile stasera al trashic atlantico anteprima assoluta bologna spettacolo di boylesque vi,it,44.4936714,11.3430347
4550,"['55.5267243', '55.8467243', '12.4100724', '12.7300724']",2019-05-22 12:44:49,True,oh actually boylesque,en,55.6867243,12.5700724
4551,"['55.5267243', '55.8467243', '12.4100724', '12.7300724']",2018-05-28 07:10:41,False,jacques patriaque conchita boylesque,fr,55.6867243,12.5700724
4552,"['55.5267243', '55.8467243', '12.4100724', '12.7300724']",2016-06-11 17:40:03,False,cast crew ny boylesque festival house yes,en,40.70686,-73.92353
4553,"['-34.1732416', '-33.3641481', '150.260825', '151.3427428']",2015-02-24 23:20:16,True,burlesque boylesque,tr,-33.8548157,151.2164539
4554,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2018-07-11 15:37:39,True,july back homoerectusboylesquenyc cannot wait,en,40.7127281,-74.0060152
4555,"['48.6184485', '48.9384485', '9.0200132', '9.3400132']",2016-07-05 08:37:40,True,divine teasers boylesque show friedrichsbau variet,en,48.7784485,9.1800132
4556,"['40.0587353', '40.0589433', '-83.1286555', '-83.1276093']",2016-10-18 17:00:45,True,tonight every tuesday night bring boys bourbon boylesque see men oz like,en,40.0587916,-83.1283309
4557,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2019-07-07 08:32:13,True,carry celebrations join us today diva oddball burlesque drag boylesque bingo fun,en,51.5073219,-0.1276474
4558,"['48.0483537', '48.3683537', '16.2125042', '16.5325042']",2017-05-22 13:14:25,True,miss story flawless dick godfather boylesque,en,48.2083537,16.3725042
4559,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2016-08-04 15:25:45,True,elastic burlesque cage panties boylesque harness choose,en,40.7127281,-74.0060152
4560,,2016-03-03 15:51:12,True,immensely talented cartoon boylesque alter ego,en,,
4561,"['40.6839411', '40.8804489', '-74.0472219', '-73.9061585']",2017-05-10 15:42:41,True,elastic burlesque playsuit cage panties halter boylesque harness,en,40.7896239,-73.9598939
4562,"['41.6765556', '83.3362128', '-141.00275', '-52.3231981']",2016-08-23 04:22:36,True,liked video amoxie villain live deliciously black phillip witch burlesque boylesque,en,61.0666922,-107.9917071
4563,,2016-06-25 10:44:50,True,free boylesque workshop multi award winner dave bear limited places register book,en,,
4564,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2015-04-15 15:16:13,True,big dick inn boylesque festival coming mr nude york moved bigger venue,en,40.7127281,-74.0060152
4565,"['47.4810022', '47.7341357', '-122.459696', '-122.224433']",2015-03-20 15:16:02,True,boylesque recital lots boylesque grads behind scenes,en,47.6038321,-122.3300624
4566,,2015-06-01 10:23:22,True,rdv samedi soir juin pour un spectacle original et dr lissime boylesque r servations,fr,,
4567,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2018-11-17 17:09:16,True,miss tonight ny boylesque festival show want reprimand show starts,en,40.7127281,-74.0060152
4568,"['51.3972838', '51.5444317', '-2.7183704', '-2.5104192']",2019-06-04 13:06:29,True,actually know boylesque performers feel empowered taking clothes express side men supposed,en,51.4538022,-2.5972985
4569,,2019-07-20 10:44:17,True,boylesque,en,,
4570,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2018-07-31 17:35:54,True,august back homoerectusboylesquenyc cannot wait,en,40.7127281,-74.0060152
4571,"['33.7036216', '34.337306', '-118.6681776', '-118.1552947']",2018-07-28 02:03:34,True,liked video breakfast sausage boylesque bareburger,en,34.0536909,-118.2427666
4572,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2019-07-02 17:24:20,True,want internationally famous boylesque showtunes filth better believe deliver join tom harlow amazing showtunes filth set amazing cocktails available bar free,en,55.859126,-4.2463157
4573,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2019-07-18 18:03:26,True,drag bingo cj banks got world famous boylesque megastar tom harlow mesmerising showtunes filth free entry bespoke cocktails available bar,en,55.859126,-4.2463157
4574,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2018-09-26 17:55:35,True,take bull game boylesque bullfight via,en,40.7127281,-74.0060152
4575,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2019-05-12 17:00:15,True,tonight welcome back internationally famous boy boylesque tom harlow showtunes filth set free entry cocktails bucks,en,55.859126,-4.2463157
4576,"['40.6685578', '40.6686578', '-73.9797153', '-73.9796153']",2018-09-25 18:13:35,True,new york boylesque festival equal parts striptease circus act comedy routine nascent sibling burlesque finally,en,40.6686078,-73.9796653
4577,,2018-09-12 16:12:46,True,whooooooo boy tix boylesque show score last cc etc etc pls spread psa,en,,
4578,"['41.644531', '42.0230396', '-87.940101', '-87.5240812']",2019-06-25 18:39:41,True,trans pasties action purple spirit number last boylesque show feeling photo,en,41.8755616,-87.6244212
4579,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2018-10-01 18:44:24,True,probably never boylesque keep running tally potential names could perform ridiculysses grant hairy iconnick jr pablo mattock fav,en,40.7127281,-74.0060152
4580,"['32.8220608', '32.8242398', '-96.8414402', '-96.8388984']",2019-05-23 02:15:08,True,world goth day post boylesque act addams mode editing androgyny,en,32.82315945,-96.8401716174901
4581,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2018-08-19 13:52:08,True,tonight boylesque superstar returns showtunes filth set introducing tom harlow free entry cocktails bucks,en,55.859126,-4.2463157
4582,"['-34.1732416', '-33.3641481', '150.260825', '151.3427428']",2018-09-21 08:29:41,True,tonight oxfordhotel back bit spell bring boylesque shows good judy oxford hotel,en,-33.8548157,151.2164539
4583,"['41.644531', '42.0230396', '-87.940101', '-87.5240812']",2019-07-13 17:32:46,True,preview one pieces month boylesque show game know character,en,41.8755616,-87.6244212
4584,,2019-04-12 12:28:17,True,already boylesque stripper hobi,en,,
4585,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2017-07-20 15:50:26,True,tonight boylesque superstar dominates riding room stage showtunes filth free,en,55.859126,-4.2463157
4586,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2016-05-28 03:51:31,True,boylesque festival serving sexy talent,en,40.7127281,-74.0060152
4587,,2015-11-25 20:11:12,True,warschauer notizen polens einzige boylesque show,de,,
4588,,2015-11-11 00:43:09,True,roots routes boylesque,en,,
4589,,2015-09-30 03:39:44,True,girl king boylesque,en,,
4590,"['47.6157577', '47.6158577', '-122.3351713', '-122.3350713']",2015-06-13 21:19:10,True,wow last night amazing seattle first boylesque festival fantastic act absolutely stellar bringing bot,en,47.6158077,-122.3351213
4591,"['47.6157577', '47.6158577', '-122.3351713', '-122.3350713']",2016-06-05 07:40:48,False,congrats best boylesque harden reddy,en,47.6158077,-122.3351213
4592,,2018-11-07 00:02:56,True,added video playlist bourbon boylesque oz,en,,
4593,,2017-11-04 20:08:15,True,performing night nyc boylesque festival night tonight,en,,
4594,"['-37.8762923', '-37.85219', '144.96968', '144.99328']",2015-01-23 04:15:01,True,work week almost long weekend wanna head tonight make boylesque,en,-37.8638261,144.981637
4595,,2014-11-14 16:31:12,True,gals rough poor lucrezia blozia pick boylesque stripper litter tomorrow night,en,,
4596,,2019-01-22 03:16:09,False,thursdays vintage modern classic comic burlesque boylesque variety award winning clocktower clockettes hosted naughty pierre accompanied denver popular pianist sidekick larry wegner baby grand,en,39.748099,-104.995687
4597,"['41.580266', '41.7328519', '-83.694237', '-83.4546108']",2015-05-21 13:50:45,True,whose coming drag queen bingo presented boylesque hershae chocolatae special guest weekend,en,41.6786754,-83.5127283
4598,"['41.580266', '41.7328519', '-83.694237', '-83.4546108']",2017-04-21 20:08:46,False,going slinging queer comics boylesque festival tonight going miss,en,47.58488,-122.14872
4599,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2018-01-11 18:40:00,True,every monday thursday catch resident boylesque superstar tom harlow brings showtunes filth show free entry delicious cocktails bucks,en,55.859126,-4.2463157
4600,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2015-08-01 02:07:04,False,lovely ladies one guy far c cleveland boylesque spirit,en,55.859126,-4.2463157
4601,"['47.4810022', '47.7341357', '-122.459696', '-122.224433']",2019-03-26 13:06:07,True,ready rev motor weekend gender bending boylesque,en,47.6038321,-122.3300624
4602,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2017-05-13 23:17:40,True,make cum make jesus attending boylesque pele stonewall inn,en,40.7127281,-74.0060152
4603,"['50.8072983', '50.8703661', '-0.1744421', '-0.0875354']",2018-08-17 12:06:30,True,dave bear bighairygrowler fabulous sexy boylesque superhero saviour free world,en,50.8220399,-0.1374061
4604,"['50.8072983', '50.8703661', '-0.1744421', '-0.0875354']",2019-01-06 09:09:28,False,see perform burlesque acts danny daire drag meets burlesque dannydaire burlesque boylesque,en,50.8220399,-0.1374061
4605,"['43.493963', '43.813963', '-79.547207', '-79.227207']",2017-02-21 00:25:03,True,want boylesque session starts friday huge plans come get us showboys,en,43.653963,-79.387207
4606,"['29.8654809', '30.1994687', '-90.14003', '-89.6251763']",2017-05-02 21:45:15,True,special edition bourbon boylesque tonight honor kicking mama,en,29.9499323,-90.0701156
4607,"['40.5700235', '40.7394026', '-74.0419691', '-73.8556336']",2016-01-23 17:52:25,True,would perform boylesque,en,40.6501038,-73.9495823
4608,"['40.5700235', '40.7394026', '-74.0419691', '-73.8556336']",2014-12-09 03:25:41,False,love boylesque like party want get paid well currently,en,40.6501038,-73.9495823
4609,"['53.0288937', '53.029597', '-2.2005599', '-2.1991647']",2017-02-10 09:48:22,True,coming see evening boylesque,en,53.029256,-2.19979110233224
4610,"['41.580266', '41.7328519', '-83.694237', '-83.4546108']",2019-05-24 11:31:12,True,boylesque bitchy bingo,en,41.6786754,-83.5127283
4611,"['48.3133', '48.3533', '16.28', '16.32']",2015-04-08 14:11:57,True,monokelpop boylesque,en,48.3333,16.3
4612,"['-55.3228175', '-9.0880125', '72.2461932', '168.2261259']",2018-01-17 06:14:00,True,australian creative collective known briefs factory taking world storm performance called boylesque,en,-24.7761086,134.755
4613,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2016-05-22 16:37:30,True,sparkly beaded flat boylesque burlesque,en,40.7127281,-74.0060152
4614,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2016-05-19 11:37:24,False,match bathroom vienna boylesque festival,en,48.19777,16.34912
4615,"['40.5700235', '40.7394026', '-74.0419691', '-73.8556336']",2016-06-01 17:05:08,True,june burlesque hall fame las vegas salome cabaret brunch bizarre pride ny boylesque festival,en,40.6501038,-73.9495823
4616,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2015-04-03 18:51:29,True,launching first full course boylesque perfect,en,51.5073219,-0.1276474
4617,,2017-10-23 18:24:03,True,last episode boylesque week catch full series stay tuned final piece,en,,
4618,"['49.1984452', '49.3161714', '-123.2249611', '-123.0232419']",2019-05-29 02:22:19,True,decided boylesque name omar goodness,en,49.2608724,-123.1139529
4619,"['-37.8762923', '-37.85219', '144.96968', '144.99328']",2015-01-20 08:00:01,True,gt gt boylesque every friday night lt lt continues fun continues friday night boylesque,en,-37.8638261,144.981637
4620,"['-55.3228175', '-9.0880125', '72.2461932', '168.2261259']",2016-12-16 02:13:10,True,go behind scenes incredible boylesque show mixes burlesque circus,en,-24.7761086,134.755
4621,"['-7.4862484', '-7.1662484', '108.0601154', '108.3801154']",2015-09-21 06:19:00,True,boylesque performers pictures day brothers lovers sons night porn stars boy,en,-7.3262484,108.2201154
4622,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2015-04-29 17:41:11,True,coming days annual new york boylesque festival featuring guys around globe,en,40.7127281,-74.0060152
4623,"['-32.1127121', '-31.7927121', '115.7004796', '116.0204796']",2015-06-05 11:35:24,True,even know boylesque thing one tell thing,en,-31.9527121,115.8604796
4624,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2018-03-16 10:00:32,True,burlesque boylesque performer interested new competition held central london sept great prizes taking applications love hear please visit info,en,51.5073219,-0.1276474
4625,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2019-03-31 20:18:00,True,friday members boylesque returns,en,40.7127281,-74.0060152
4626,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2018-09-02 17:04:54,True,back popular demand boylesque superstar tom harlow bringing showtunes filth handle free cocktails bucks,en,55.859126,-4.2463157
